,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
2101,667211855547486208,,,2015-11-19 05:24:37,http://twitter.com/download,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,https://twitter.com/dog_rates/status/667211855547486208/photo/1,9,10,Genevieve,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,1.0,golden retriever,0.462556,golden retriever,0.454937,golden retriever,0.0241933,2015-11-19 05:24:37,130386,255,False,
2102,667200525029539841,,,2015-11-19 04:39:35,http://twitter.com/download,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,https://twitter.com/dog_rates/status/667200525029539841/photo/1,11,10,Joshwa,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,1.0,siberian husky,0.694904,siberian husky,0.232006,siberian husky,0.0506351,2015-11-19 04:39:35,130386,277,False,
2103,667192066997374976,,,2015-11-19 04:05:59,http://twitter.com/download,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,https://twitter.com/dog_rates/status/667192066997374976/photo/1,12,10,,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,1.0,rottweiler,0.28364,rottweiler,0.148112,rottweiler,0.0955848,2015-11-19 04:05:59,130386,114,False,
2105,667182792070062081,,,2015-11-19 03:29:07,http://twitter.com/download,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,Timison,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,1.0,golden retriever,0.949892,golden retriever,0.0105638,golden retriever,0.00582141,2015-11-19 03:29:07,130386,6528,False,
2106,667177989038297088,,,2015-11-19 03:10:02,http://twitter.com/download,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,https://twitter.com/dog_rates/status/667177989038297088/photo/1,8,10,,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,1.0,vizsla,0.25924899999999995,vizsla,0.176293,vizsla,0.112369,2015-11-19 03:10:02,130386,57,False,
2107,667176164155375616,,,2015-11-19 03:02:47,http://twitter.com/download,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,https://twitter.com/dog_rates/status/667176164155375616/photo/1,4,10,,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,1.0,soft coated wheaten terrier,0.318981,soft coated wheaten terrier,0.215218,soft coated wheaten terrier,0.106014,2015-11-19 03:02:47,130386,481,False,
2108,667174963120574464,,,2015-11-19 02:58:01,http://twitter.com/download,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",https://twitter.com/dog_rates/status/667174963120574464/photo/1,9,10,Clarence,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,1.0,toy poodle,0.266437,toy poodle,0.243223,toy poodle,0.0728063,2015-11-19 02:58:01,130386,86,False,
2109,667171260800061440,,,2015-11-19 02:43:18,http://twitter.com/download,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,https://twitter.com/dog_rates/status/667171260800061440/photo/1,10,10,Kenneth,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,1.0,giant schnauzer,0.8412649999999999,giant schnauzer,0.0527442,giant schnauzer,0.0344017,2015-11-19 02:43:18,130386,96,False,
2110,667165590075940865,,,2015-11-19 02:20:46,http://twitter.com/download,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,https://twitter.com/dog_rates/status/667165590075940865/photo/1,10,10,Churlie,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,1.0,miniature pinscher,0.140173,miniature pinscher,0.13409400000000002,miniature pinscher,0.08189980000000001,2015-11-19 02:20:46,130386,1211,False,
2111,667160273090932737,,,2015-11-19 01:59:39,http://twitter.com/download,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,https://twitter.com/dog_rates/status/667160273090932737/photo/1,11,10,Bradlay,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,1.0,golden retriever,0.471351,golden retriever,0.0919921,golden retriever,0.08738539999999999,2015-11-19 01:59:39,130386,65,False,
2112,667152164079423490,,,2015-11-19 01:27:25,http://twitter.com/download,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,https://twitter.com/dog_rates/status/667152164079423490/photo/1,12,10,Pipsy,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,1.0,toy poodle,0.535411,toy poodle,0.08754400000000001,toy poodle,0.06205,2015-11-19 01:27:25,130386,17965,False,
2113,667138269671505920,,,2015-11-19 00:32:12,http://twitter.com/download,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,https://twitter.com/dog_rates/status/667138269671505920/photo/1,10,10,,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,1.0,west highland white terrier,0.747713,west highland white terrier,0.243629,west highland white terrier,0.00180397,2015-11-19 00:32:12,130386,2341,False,
2114,667119796878725120,,,2015-11-18 23:18:48,http://twitter.com/download,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,https://twitter.com/dog_rates/status/667119796878725120/photo/1,10,10,Gabe,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,1.0,pembroke,0.741563,pembroke,0.0578659,pembroke,0.0391251,2015-11-18 23:18:48,130386,134,False,
2115,667090893657276420,,,2015-11-18 21:23:57,http://twitter.com/download,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,https://twitter.com/dog_rates/status/667090893657276420/photo/1,7,10,Clybe,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,1.0,chihuahua,0.959514,chihuahua,0.00537015,chihuahua,0.00264133,2015-11-18 21:23:57,130386,131,False,
2116,667073648344346624,,,2015-11-18 20:15:26,http://twitter.com/download,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,https://twitter.com/dog_rates/status/667073648344346624/photo/1,10,10,Dave,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,1.0,chihuahua,0.483682,chihuahua,0.0924939,chihuahua,0.057495400000000016,2015-11-18 20:15:26,130386,130,False,
2119,667062181243039745,,,2015-11-18 19:29:52,http://twitter.com/download,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,https://twitter.com/dog_rates/status/667062181243039745/photo/1,10,10,Keet,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,1.0,chesapeake bay retriever,0.825678,chesapeake bay retriever,0.090998,chesapeake bay retriever,0.0229562,2015-11-18 19:29:52,130386,56,False,
2127,666817836334096384,,,2015-11-18 03:18:55,http://twitter.com/download,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,https://twitter.com/dog_rates/status/666817836334096384/photo/1,9,10,Jeph,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,1.0,miniature schnauzer,0.496953,miniature schnauzer,0.28527600000000003,miniature schnauzer,0.07376369999999999,2015-11-18 03:18:55,130386,260,False,
2128,666804364988780544,,,2015-11-18 02:25:23,http://twitter.com/download,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,https://twitter.com/dog_rates/status/666804364988780544/photo/1,8,10,Jockson,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,1.0,english setter,0.32879200000000003,english setter,0.283545,english setter,0.0574615,2015-11-18 02:25:23,130386,94,False,
2130,666781792255496192,,,2015-11-18 00:55:42,http://twitter.com/download,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,https://twitter.com/dog_rates/status/666781792255496192/photo/1,10,10,,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,1.0,italian greyhound,0.618316,italian greyhound,0.151363,italian greyhound,0.08598910000000001,2015-11-18 00:55:42,130386,204,False,
2132,666739327293083650,,,2015-11-17 22:06:57,http://twitter.com/download,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,https://twitter.com/dog_rates/status/666739327293083650/photo/1,10,10,Lugan,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,1.0,miniature poodle,0.546933,miniature poodle,0.165255,miniature poodle,0.0959589,2015-11-17 22:06:57,130386,68,False,
2133,666701168228331520,,,2015-11-17 19:35:19,http://twitter.com/download,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,https://twitter.com/dog_rates/status/666701168228331520/photo/1,8,10,,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,1.0,labrador retriever,0.887707,labrador retriever,0.029307,labrador retriever,0.0207563,2015-11-17 19:35:19,130386,226,False,
2134,666691418707132416,,,2015-11-17 18:56:35,http://twitter.com/download,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,https://twitter.com/dog_rates/status/666691418707132416/photo/1,8,10,Christoper,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,1.0,german shepherd,0.975401,german shepherd,0.00868727,german shepherd,0.00539404,2015-11-17 18:56:35,130386,50,False,
2135,666649482315059201,,,2015-11-17 16:09:56,http://twitter.com/download,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,https://twitter.com/dog_rates/status/666649482315059201/photo/1,4,10,,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,1.0,border collie,0.447803,border collie,0.170497,border collie,0.139206,2015-11-17 16:09:56,130386,599,False,
2136,666644823164719104,,,2015-11-17 15:51:26,http://twitter.com/download,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,https://twitter.com/dog_rates/status/666644823164719104/photo/1,9,10,Jimothy,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,1.0,ibizan hound,0.0443334,ibizan hound,0.0432093,ibizan hound,0.0389056,2015-11-17 15:51:26,130386,87,False,
2137,666454714377183233,,,2015-11-17 03:16:00,http://twitter.com/download,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,https://twitter.com/dog_rates/status/666454714377183233/photo/1,10,10,Kreggory,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,1.0,dalmatian,0.278954,dalmatian,0.237612,dalmatian,0.171106,2015-11-17 03:16:00,130386,216,False,
2138,666447344410484738,,,2015-11-17 02:46:43,http://twitter.com/download,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,https://twitter.com/dog_rates/status/666447344410484738/photo/1,9,10,Scout,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,1.0,curly coated retriever,0.32208400000000004,curly coated retriever,0.287955,curly coated retriever,0.166331,2015-11-17 02:46:43,130386,22,False,
2139,666437273139982337,,,2015-11-17 02:06:42,http://twitter.com/download,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,https://twitter.com/dog_rates/status/666437273139982337/photo/1,7,10,,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,1.0,chihuahua,0.6718529999999999,chihuahua,0.12468,chihuahua,0.044094199999999986,2015-11-17 02:06:42,130386,51,False,
2142,666428276349472768,,,2015-11-17 01:30:57,http://twitter.com/download,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,https://twitter.com/dog_rates/status/666428276349472768/photo/1,7,10,,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,1.0,pembroke,0.371361,pembroke,0.249394,pembroke,0.241878,2015-11-17 01:30:57,130386,87,False,
2143,666421158376562688,,,2015-11-17 01:02:40,http://twitter.com/download,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,https://twitter.com/dog_rates/status/666421158376562688/photo/1,12,10,,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,1.0,blenheim spaniel,0.906777,blenheim spaniel,0.0903464,blenheim spaniel,0.00111687,2015-11-17 01:02:40,130386,117,False,
2144,666418789513326592,,,2015-11-17 00:53:15,http://twitter.com/download,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,https://twitter.com/dog_rates/status/666418789513326592/photo/1,10,10,Walter,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,1.0,toy terrier,0.14968,toy terrier,0.148258,toy terrier,0.14286,2015-11-17 00:53:15,130386,47,False,
2146,666407126856765440,,,2015-11-17 00:06:54,http://twitter.com/download,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,https://twitter.com/dog_rates/status/666407126856765440/photo/1,7,10,,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,1.0,black and tan coonhound,0.529139,black and tan coonhound,0.24422,black and tan coonhound,0.17381,2015-11-17 00:06:54,130386,42,False,
2147,666396247373291520,,,2015-11-16 23:23:41,http://twitter.com/download,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,https://twitter.com/dog_rates/status/666396247373291520/photo/1,9,10,,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,1.0,chihuahua,0.978108,chihuahua,0.00939697,chihuahua,0.00457681,2015-11-16 23:23:41,130386,89,False,
2148,666373753744588802,,,2015-11-16 21:54:18,http://twitter.com/download,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,https://twitter.com/dog_rates/status/666373753744588802/photo/1,11,10,,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,1.0,soft coated wheaten terrier,0.326467,soft coated wheaten terrier,0.25955100000000003,soft coated wheaten terrier,0.206803,2015-11-16 21:54:18,130386,95,False,
2150,666353288456101888,,,2015-11-16 20:32:58,http://twitter.com/download,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,https://twitter.com/dog_rates/status/666353288456101888/photo/1,8,10,,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,1.0,malamute,0.33687399999999995,malamute,0.147655,malamute,0.0934124,2015-11-16 20:32:58,130386,74,False,
2151,666345417576210432,,,2015-11-16 20:01:42,http://twitter.com/download,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,https://twitter.com/dog_rates/status/666345417576210432/photo/1,10,10,,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,1.0,golden retriever,0.8587440000000001,golden retriever,0.0547868,golden retriever,0.0142409,2015-11-16 20:01:42,130386,143,False,
2154,666287406224695296,,,2015-11-16 16:11:11,http://twitter.com/download,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,https://twitter.com/dog_rates/status/666287406224695296/photo/1,1,10,,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,1.0,maltese dog,0.8575309999999999,maltese dog,0.0630638,maltese dog,0.0255806,2015-11-16 16:11:11,130386,69,False,
2155,666273097616637952,,,2015-11-16 15:14:19,http://twitter.com/download,Can take selfies 11/10 https://t.co/ws2AMaNwPW,https://twitter.com/dog_rates/status/666273097616637952/photo/1,11,10,,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,1.0,italian greyhound,0.176053,italian greyhound,0.111884,italian greyhound,0.111152,2015-11-16 15:14:19,130386,79,False,
2158,666102155909144576,,,2015-11-16 03:55:04,http://twitter.com/download,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10 https://t.co/11LvqN4WLq,https://twitter.com/dog_rates/status/666102155909144576/photo/1,11,10,,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,1.0,english setter,0.298617,english setter,0.149842,english setter,0.133649,2015-11-16 03:55:04,130386,14,False,
2159,666099513787052032,,,2015-11-16 03:44:34,http://twitter.com/download,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel. 8/10 https://t.co/Ri4nMTLq5C,https://twitter.com/dog_rates/status/666099513787052032/photo/1,8,10,,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,1.0,lhasa,0.58233,lhasa,0.166192,lhasa,0.0896883,2015-11-16 03:44:34,130386,72,False,
2160,666094000022159362,,,2015-11-16 03:22:39,http://twitter.com/download,This appears to be a Mongolian Presbyterian mix. Very tired. Tongue slip confirmed. 9/10 would lie down with https://t.co/mnioXo3IfP,https://twitter.com/dog_rates/status/666094000022159362/photo/1,9,10,,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,1.0,bloodhound,0.195217,bloodhound,0.0782598,bloodhound,0.07562780000000001,2015-11-16 03:22:39,130386,76,False,
2161,666082916733198337,,,2015-11-16 02:38:37,http://twitter.com/download,Here we have a well-established sunblockerspaniel. Lost his other flip-flop. 6/10 not very waterproof https://t.co/3RU6x0vHB7,https://twitter.com/dog_rates/status/666082916733198337/photo/1,6,10,,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,1.0,pug,0.489814,pug,0.404722,pug,0.0489595,2015-11-16 02:38:37,130386,46,False,
2162,666073100786774016,,,2015-11-16 01:59:36,http://twitter.com/download,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged. 10/10 I trust this pilot https://t.co/Yk6GHE9tOY,https://twitter.com/dog_rates/status/666073100786774016/photo/1,10,10,,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,1.0,walker hound,0.260857,walker hound,0.17538199999999998,walker hound,0.0974705,2015-11-16 01:59:36,130386,172,False,
2163,666071193221509120,,,2015-11-16 01:52:02,http://twitter.com/download,Here we have a northern speckled Rhododendron. Much sass. Gives 0 fucks. Good tongue. 9/10 would caress sensually https://t.co/ZoL8kq2XFx,https://twitter.com/dog_rates/status/666071193221509120/photo/1,9,10,,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,1.0,gordon setter,0.503672,gordon setter,0.174201,gordon setter,0.109454,2015-11-16 01:52:02,130386,65,False,
